sr_no,district,longitude,latitude,landuse_landcover,geomorphology,length_m,area_sqm,toposheet,object_id,coord_flag,area_ha,log_area,aspect_ratio,size_class,veg_density,geom_class
4628,Kangra,76.8889,32.2753,Barren,Moderately Dissected Hill,259.50479,4368.989772,52D15,15732,0,0.4368989772,8.382515947583464,3.9260413064513218,large,0,2
4629,Kangra,76.8839,32.2746,Barren,Moderately Dissected Hill,66.908313,248.118783,52D15,15733,0,0.0248118783,5.517929822877866,4.247665007265518,small,0,2
4630,Kangra,76.9152,32.2635,Barren,Denudational Hill Slope,202.411007,2412.744447,52D15,15734,0,0.2412744447,7.7889345331704245,4.120770834917657,large,0,4
4631,Kangra,76.9192,32.2598,Barren,Denudational Hill Slope,154.40785,1338.282029,52D15,15735,0,0.1338282029,7.1998889500995125,4.220807569948941,medium,0,4
4632,Kangra,76.9212,32.2589,Barren,Denudational Hill Slope,90.693024,438.530679,52D15,15736,0,0.0438530679,6.085707519012118,4.330857480363298,small,0,4
4633,Kangra,76.8342,32.2769,Barren,Highly Dissected Hill,238.771153,3392.401017,52D15,15737,0,0.3392401017,8.129587947308211,4.099475207107958,large,0,3
4634,Kangra,76.8186,32.281,Barren,Highly Dissected Hill,91.692548,504.031107,52D15,15738,0,0.0504031107,6.224620025398082,4.084184672285286,medium,0,3
4635,Kangra,76.8221,32.2816,Barren,Highly Dissected Hill,78.328605,383.946081,52D15,15739,0,0.0383946081,5.953103275129309,3.997470546100712,small,0,3
4636,Kangra,76.7817,32.297,Sparse Vegetation,Moderately Dissected Hill,193.578887,2606.615429,52D15,15740,0,0.2606615429,7.866191453967992,3.791573748586791,large,-1,2
4637,Kangra,76.7928,32.3266,Barren,Moderately Dissected Hill,897.790193,52751.24158,52D15,15741,0,5.275124158000001,10.873361544843034,3.9089355882149683,very_large,0,2
4638,Kangra,76.98,32.3542,Barren,Denudational Hill Slope,57.788252,194.642442,52D15,15745,0,0.019464244199999998,5.276288717703253,4.142101965421124,small,0,4
4639,Kangra,76.8436,32.2667,Barren,Highly Dissected Hill,454.892845,12037.66385,52D15,15750,0,1.203766385,9.395878736790909,4.14608307790377,very_large,0,3
4640,Kangra,76.8432,32.2648,Barren,Highly Dissected Hill,220.594692,2641.404297,52D15,15751,0,0.2641404297,7.879444500248433,4.2921769517034125,large,0,3
4641,Kangra,76.8417,32.2742,Sparse Vegetation,Highly Dissected Hill,345.553073,7878.236966,52D15,15752,0,0.7878236966000001,8.971986346437543,3.8931419556492908,large,-1,3
4642,Kangra,76.8415,32.2822,Barren,Highly Dissected Hill,291.034942,4906.579746,52D15,15753,0,0.49065797460000005,8.498536175840291,4.154853384823126,large,0,3
4643,Kangra,76.8405,32.2874,Sparse Vegetation,Highly Dissected Hill,424.476451,11470.29178,52D15,15754,0,1.147029178,9.347602826275441,3.963385979964877,very_large,-1,3
4644,Kangra,76.8198,32.3113,Moderate Vegetation,Highly Dissected Hill,296.617476,5054.030492,52D15,15755,0,0.5054030492,8.528139163483857,4.172321887848763,large,2,3
4645,Kangra,76.7631,32.2785,Moderate Vegetation,Moderately Dissected Hill,440.35108,10037.3357,52D15,15756,0,1.0037335699999999,9.214166612572592,4.395313339307706,very_large,2,2
4646,Kangra,76.7592,32.2721,Moderate Vegetation,Moderately Dissected Hill,367.198845,7127.958468,52D15,15757,0,0.7127958468,8.871920425318642,4.349293604089203,large,2,2
4647,Kangra,76.9043,32.2663,Barren,Denudational Hill Slope,371.672208,8549.756999,52D15,16012,0,0.8549756998999999,9.053775095906294,4.019603373091669,large,0,4
4648,Kangra,76.8884,32.2773,Barren,Moderately Dissected Hill,456.016569,13548.09305,52D15,16013,0,1.3548093049999999,9.51407489048836,3.917793463431063,very_large,0,2
4649,Kangra,76.8457,32.3918,Barren,Denudational Hill Slope,711.398626,32144.01694,52D15,16374,0,3.214401694,10.378012723562739,3.9679203696178336,very_large,0,4
4650,Kangra,76.7323,32.05,Thick Vegetation,Moderately Dissected Hill,72.717797,319.853554,52D12,16638,0,0.0319853554,5.7709848009623546,4.065978923042214,small,3,2
4651,Kangra,75.9422,31.9546,Moderate Vegetation,Moderately Dissected Hill,41.364147,88.519196,44M13,16642,0,0.008851919599999999,4.494453082730094,4.396482436326188,small,2,2
4652,Kangra,75.9342,31.9505,Moderate Vegetation,Moderately Dissected Hill,107.530245,754.780051,44M13,16646,0,0.0754780051,6.627750396018224,3.913996461926395,medium,2,2
4653,Kangra,76.7313,32.0438,Thick Vegetation,Glacial/Gravitational,111.696047,656.438923,52D12,16763,0,0.0656438923,6.4883518669614535,4.359539743807455,medium,3,0
4654,Kangra,76.6599,32.1064,Thick Vegetation,Lowly Dissected Hill,51.870666,93.099824,52D12,16766,0,0.0093099824,4.544356176238894,5.375853118565737,small,3,1
4655,Kangra,76.6661,32.096,Thick Vegetationgra,Vitational/Moderately Dissec,107.605344,479.119941,52D12,16767,0,0.0479119941,6.174035949771191,4.915998219480342,small,-1,2
4656,Kangra,76.6661,32.096,Thick Vegetationgra,Vitational/Moderately Dissec,107.605344,76.128952,52D12,16768,0,0.0076128952,4.345478722403837,12.332721224192131,small,-1,2
4657,Kangra,76.6635,32.106,Moderate Vegetation,Lowly Dissected Hill,80.901576,383.398761,52D12,16769,0,0.038339876099999996,5.951680453885948,4.131727106777198,small,2,1
4658,Kangra,76.6627,32.105,Moderate Vegetation,Moderately Dissected Hill,38.65268,80.610619,52D12,16770,0,0.0080610619,4.4019593883071835,4.305102373581879,small,2,2
4659,Kangra,76.6624,32.1049,Moderate Vegetation,Moderately Dissected Hill,83.732907,422.205031,52D12,16771,0,0.0422205031,6.047856768469647,4.075064311795961,small,2,2
4660,Kangra,76.667,32.0955,Thick Vegetation,Lowly Dissected Hill,335.104753,4003.515422,52D12,16772,0,0.4003515422,8.295177858923758,5.296144609340934,large,3,1
4661,Kangra,76.6301,32.1062,Moderate Vegetation,Lowly Dissected Hill,43.136358,108.131447,52D12,16773,0,0.0108131447,4.692553091452469,4.148274315341315,small,2,1
4662,Kangra,76.6276,32.1073,Moderate Vegetation,Lowly Dissected Hill,123.469879,898.165103,52D12,16774,0,0.0898165103,6.801466669445059,4.119864513339623,medium,2,1
4663,Kangra,76.5312,32.1336,Moderate Vegetation,Moderately Dissected Hill,66.607608,276.434859,52D12,16775,0,0.0276434859,5.625586163287851,4.006152098968001,small,2,2
4664,Kangra,76.7407,32.0579,Cultivated Land,Glacial/Lowly Dissected,86.101932,437.920027,52D12,16849,0,0.0437920027,6.084317225637223,4.114485091831452,small,-1,1
4665,Kangra,75.8185,32.3307,Moderate Vegetation,Terrace,50.140266,162.444491,43P15,16861,0,0.0162444491,5.096473428105423,3.9339980452400045,small,2,0
4666,Kangra,76.2268,32.2892,Sparse Vegetation,Lowly Dissected Hill,230.334926,3515.586139,52D03,16863,0,0.3515586139,8.16524595111136,3.8847307550829067,large,-1,1
4667,Kangra,75.9589,32.2299,Moderate Vegetation,Moderately Dissected Hill,37.930682,81.790935,43P16,16865,0,0.0081790935,4.416318574721439,4.194093084142548,small,2,2
4668,Kangra,75.8999,32.2769,Moderate Vegetation,Moderately Dissected Hill,105.036876,599.219027,43P15,16866,0,0.0599219027,6.397294633603431,4.290905983674136,medium,2,2
4669,Kangra,75.8927,32.2979,Moderate Vegetation,Moderately Dissected Hill,132.359123,1060.38665,43P15,16867,0,0.10603866499999999,6.9673314925871646,4.064636897042027,medium,2,2
4670,Kangra,75.8215,32.0569,Moderate Vegetation,Moderately Dissected Hill,183.503555,1438.756832,43P16,16868,0,0.1438756832,7.272229511643799,4.837831999111943,medium,2,2
4671,Kangra,75.8222,32.056,Moderate Vegetation,Moderately Dissected Hill,86.411543,431.064265,43P16,16869,0,0.043106426499999996,6.068574338754279,4.161987287579517,small,2,2
4672,Kangra,75.8223,32.0557,Moderate Vegetation,Moderately Dissected Hill,90.591887,498.810297,43P16,16870,0,0.049881029699999996,6.214228620429525,4.0562209230344175,small,2,2
4673,Kangra,75.8232,32.0545,Moderate Vegetation,Moderately Dissected Hill,76.521643,364.595895,43P16,16871,0,0.0364595895,5.901528611398797,4.007544919185267,small,2,2
4674,Kangra,75.8249,32.0538,Moderate Vegetation,Moderately Dissected Hill,125.395882,1051.42676,43P16,16872,0,0.105142676,6.958853976436933,3.867174429605285,medium,2,2
4675,Kangra,75.9385,32.3912,Moderate Vegetation,Moderately Dissected Hill,70.974166,321.132201,43P15,16873,0,0.0321132201,5.774962023398647,3.9605761691368278,small,2,2
4676,Kangra,75.935,31.951,Thick Vegetation,Moderately Dissected Hill,78.825919,451.671878,44M13,16874,0,0.0451671878,6.115167531902673,3.709005839083903,small,3,2
4677,Kangra,75.8267,32.0601,Sparse Vegetation,Moderately Dissected Hill,81.976816,436.033716,43P16,16876,0,0.0436033716,6.080010345437504,3.925825667521633,small,-1,2
4678,Kangra,75.8778,32.1435,Thick Vegetation,Moderately Dissected Hill,33.61784,75.532184,43P16,16877,0,0.0075532184,4.337711358242936,3.868154255313655,small,3,2
4679,Kangra,75.9412,31.9527,Moderate Vegetation,Moderately Dissected Hill,39.836455,98.46302,44M13,16878,0,0.009846302,4.5997859167910295,4.0146168962505175,small,2,2
4680,Kangra,75.9414,31.9529,Moderate Vegetation,Moderately Dissected Hill,42.159818,89.312152,44M13,16879,0,0.0089312152,4.50327202501213,4.4611153253172375,small,2,2
4681,Kangra,76.0753,32.2571,Moderate Vegetation,Lowly Dissected Hill,141.527899,1041.898595,52D03,16881,0,0.1041898595,6.94975922592135,4.384593476473241,medium,2,1
4682,Kangra,76.0852,32.2546,Sparse Vegetation,Moderately Dissected Hill,741.707783,39782.95958,52D03,16882,0,3.9782959580000004,10.591219084407733,3.7186413310479423,very_large,-1,2
4683,Kangra,76.2027,32.2791,Sparse Vegetation,Lowly Dissected Hill,192.366282,1754.45873,52D03,16886,0,0.175445873,7.470485486360344,4.592586794929776,medium,-1,1
4684,Kangra,76.2032,32.2803,Sparse Vegetation,Lowly Dissected Hill,108.53984,786.887721,52D03,16919,0,0.07868877210000001,6.66935559366517,3.8693034700686906,medium,-1,1
4685,Kangra,75.8471,32.3671,Moderate Vegetation,Moderately Dissected Hill,83.761688,466.355235,43P15,16921,0,0.0466355235,6.147089643020869,3.8787071676043707,small,2,2
4686,Kangra,75.8471,32.3674,Moderate Vegetation,Moderately Dissected Hill,62.046527,264.080351,43P15,16923,0,0.0264080351,5.580032991347714,3.818118762440358,small,2,2
4687,Kangra,75.8481,32.3685,Moderate Vegetation,Moderately Dissected Hill,65.353729,268.505487,43P15,16925,0,0.0268505487,5.59658875006758,3.988354842380735,small,2,2
4688,Kangra,75.849,32.3687,Moderate Vegetation,Moderately Dissected Hill,62.861547,251.555889,43P15,16928,0,0.0251555889,5.531632566797018,3.9633992263547095,small,2,2
4689,Kangra,75.8886,32.391,Moderate Vegetation,Terrace,57.140397,205.784457,43P15,16930,0,0.0205784457,5.3316769802351835,3.98324453400554,small,2,0
4690,Kangra,76.2214,32.2854,Moderate Vegetation,Lowly Dissected Hill,366.207608,7069.918718,52D03,16933,0,0.7069918718,8.863745696417254,4.355320828177945,large,2,1
4691,Kangra,75.8002,32.1118,Moderate Vegetation,Moderately Dissected Hill,22.162344,35.098436,43P16,16936,0,0.0035098436,3.5862495403005963,3.7408630503147795,small,2,2
4692,Kangra,75.9322,31.9482,Moderate Vegetation,Moderately Dissected Hill,93.676116,619.472282,44M13,16939,0,0.061947228199999996,6.430480933219834,3.763725455005886,medium,2,2
4693,Kangra,75.8453,32.0429,Moderate Vegetation,Moderately Dissected Hill,41.341112,110.646321,43P16,16945,0,0.0110646321,4.71533602655652,3.9301910750254274,small,2,2
4694,Kangra,75.8473,32.3668,Moderate Vegetation,Moderately Dissected Hill,36.522453,89.877956,43P15,16946,0,0.0089877956,4.5095174635227275,3.85241748465181,small,2,2
4695,Kangra,75.9482,32.3885,Moderate Vegetation,Moderately Dissected Hill,406.657013,9643.16591,43P15,16956,0,0.964316591,9.174108442595639,4.1411260203944,large,2,2
4696,Kangra,76.2836,32.2796,Sparse Vegetation,Lowly Dissected Hill,62.409973,238.842419,52D07,17000,0,0.023884241900000002,5.479982120194019,4.03829707269186,small,-1,1
4697,Kangra,76.2871,32.2782,Sparse Vegetation,Lowly Dissected Hill,66.212072,285.517838,52D07,17001,0,0.028551783799999998,5.657800795996715,3.9185063550309485,small,-1,1
4698,Kangra,76.2768,32.2595,Moderate Vegetation,Lowly Dissected Hill,68.804924,293.051887,52D07,17002,0,0.029305188700000002,5.683756238161348,4.019270711436953,small,2,1
4699,Kangra,76.3,32.2681,Moderate Vegetation,Lowly Dissected Hill,259.181024,4164.06533,52D07,17040,0,0.416406533,8.334487239952118,4.016469136784017,large,2,1
4700,Kangra,76.2851,32.2792,Sparse Vegetation,Lowly Dissected Hill,51.015141,164.122692,52D07,17083,0,0.0164122692,5.106688785454875,3.9821239629377,small,-1,1
4701,Kangra,76.2852,32.279,Sparse Vegetation,Lowly Dissected Hill,44.786792,134.253186,52D07,17101,0,0.0134253186,4.907148473826223,3.8653395938534083,small,-1,1
4702,Kangra,76.737,32.0487,Thick Vegetation,Fluvial/Moderately Dissected,40.342246,82.484178,52D12,17110,0,0.0082484178,4.4246571288723135,4.441961069090469,small,3,2
4703,Kangra,76.7324,32.0493,Thick Vegetation,Moderately Dissected Hill,42.977675,120.727969,52D12,17111,0,0.0120727969,4.801788792816697,3.911460691226163,small,3,2
4704,Kangra,76.7325,32.0443,Thick Vegetation,Lowly Dissected Hill,132.085546,737.032361,52D12,17114,0,0.0737032361,6.603987673232603,4.865326805857212,medium,3,1
4705,Kangra,76.6308,32.1062,Moderate Vegetation,Lowly Dissected Hill,74.128171,370.715343,52D12,17115,0,0.0370715343,5.918128354363592,3.850020166009041,small,2,1
4706,Kangra,76.6235,32.1094,Moderate Vegetation,Transportational Mid Slope,40.579253,73.728349,52D12,17116,0,0.0073728349,4.313859524830491,4.725924657583365,small,2,0
4707,Kangra,76.7091,32.0513,Thick Vegetation,Lowly Dissected Hill,142.501581,642.481423,52D12,17117,0,0.06424814229999999,6.466893157932604,5.62198128176946,medium,3,1
4708,Kangra,76.711,32.0538,Thick Vegetation,Lowly Dissected Hill,115.059461,637.022919,52D12,17118,0,0.0637022919,6.4583742058970595,4.558739818100771,medium,3,1
4709,Kangra,76.5323,32.1451,Moderate Vegetation,Moderately Dissected Hill,43.435685,103.605197,52D12,17119,0,0.010360519700000001,4.6501932349090165,4.267326812416557,small,2,2
4710,Kangra,76.7383,32.0495,Thick Vegetation,Glacial/Lowly Dissected,28.474302,55.126906,52D12,17196,0,0.0055126906,4.027615305396707,3.8350521828802693,small,3,1
4711,Kangra,75.8877,32.3899,Moderate Vegetation,Terrace,51.755709,171.611085,43P15,17203,0,0.0171611085,5.151041000225549,3.950804991502126,small,2,0
4712,Kangra,75.878,32.144,Thick Vegetation,Moderately Dissected Hill,32.58882,73.83023,43P16,17204,0,0.007383023,4.315221947721113,3.7927264886517777,small,3,2
4713,Kangra,76.1921,32.3009,Moderate Vegetation,Moderately Dissected Hill,200.150622,2231.170937,52D03,17209,0,0.2231170937,7.710729905246164,4.237312770814352,large,2,2
4714,Kangra,76.1733,32.3055,Moderate Vegetation,Moderately Dissected Hill,187.970665,2103.672055,52D03,17215,0,0.2103672055,7.6519149406302684,4.098274642603857,large,2,2
4715,Kangra,75.944,32.3953,Moderate Vegetation,Moderately Dissected Hill,169.787407,1361.513924,43P15,17219,0,0.13615139240000002,7.217086745934722,4.6014470858134855,medium,2,2
4716,Kangra,75.938,32.394,Moderate Vegetation,Moderately Dissected Hill,195.252818,2466.628687,43P15,17220,0,0.24666286869999998,7.811012922733949,3.931383599140958,large,2,2
4717,Kangra,75.8256,32.0543,Moderate Vegetation,Moderately Dissected Hill,25.059201,43.768237,43P16,17221,0,0.0043768237,3.801498892429029,3.787805696967419,small,2,2
4718,Kangra,75.9313,31.9472,Moderate Vegetation,Moderately Dissected Hill,75.62209,382.905976,44M13,17229,0,0.038290597600000004,5.9503976684393844,3.86458268542599,small,2,2
4719,Kangra,75.9006,31.9986,Moderate Vegetation,Moderately Dissected Hill,32.554579,59.227293,44M13,17231,0,0.0059227293,4.098125621665724,4.230104941506176,small,2,2
4720,Kangra,75.834,32.0438,Thick Vegetation,Moderately Dissected Hill,66.783735,304.385248,43P16,17232,0,0.0304385248,5.721574087754077,3.827885192912058,small,3,2
4721,Kangra,75.8351,32.0443,Thick Vegetation,Moderately Dissected Hill,37.368243,100.478713,43P16,17233,0,0.0100478713,4.619849052348728,3.7279119538295755,small,3,2
4722,Kangra,75.945,32.259,Moderate Vegetation,Lowly Dissected Hill,51.811595,195.660588,43P15,17239,0,0.019566058799999998,5.281479339279402,3.7040367327967543,small,2,1
4723,Kangra,76.2381,32.2789,Sparse Vegetation,Lowly Dissected Hill,294.545234,5309.377996,52D03,17241,0,0.5309377996,8.577418297389785,4.042315222278435,large,-1,1
4724,Kangra,75.9331,31.9492,Moderate Vegetation,Moderately Dissected Hill,133.470767,882.28573,44M13,17242,0,0.08822857299999999,6.783648738293972,4.49346671107506,medium,2,2
4725,Kangra,75.9472,32.4003,Moderate Vegetation,Moderately Dissected Hill,148.488748,956.945947,43P15,17244,0,0.09569459470000001,6.864791353623296,4.800095100185167,medium,2,2
4726,Kangra,75.9454,32.3929,Moderate Vegetation,Moderately Dissected Hill,499.924826,12422.50348,43P15,17245,0,1.242250348,9.427345399445242,4.485389278122093,very_large,2,2
4727,Kangra,75.8263,32.0537,Moderate Vegetation,Moderately Dissected Hill,32.070267,72.432119,43P16,17246,0,0.0072432119,4.296361428462378,3.7682263343094817,small,2,2
4728,Kangra,75.9536,31.8764,Moderate Vegetation,Moderately Dissected Hill,27.095654,49.954653,44M13,17247,0,0.0049954653,3.9309360803271387,3.833642973240464,small,2,2
4729,Kangra,75.9654,31.8631,Thick Vegetation,Lowly Dissected Hill,31.196997,61.714755,44M13,17248,0,0.0061714755,4.138596746907579,3.971168240421963,small,3,1
4730,Kangra,75.8257,32.0547,Moderate Vegetation,Moderately Dissected Hill,23.27424,37.106258,43P16,17255,0,0.0037106258,3.6403785206132815,3.8207790906364756,small,2,2
4731,Kangra,75.8882,32.3067,Moderate Vegetation,Moderately Dissected Hill,111.553051,716.92535,43P15,17267,0,0.071692535,6.576365594283704,4.166241919238601,medium,2,2
4732,Kangra,75.8258,32.3394,Moderate Vegetation,Moderately Dissected Hill,110.201704,815.228628,43P15,17270,0,0.0815228628,6.704694497093185,3.85965599819589,medium,2,2
4733,Kangra,75.7363,32.1567,Moderate Vegetation,Moderately Dissected Hill,43.886825,126.365973,43P12,17271,0,0.0126365973,4.847064619551646,3.904083430662601,small,2,2
4734,Kangra,75.9208,32.2872,Moderate Vegetation,Lowly Dissected Hill,33.2837,60.949692,43P15,17272,0,0.0060949692,4.12632263631138,4.263299480209856,small,2,1
4735,Kangra,75.9618,32.285,Moderate Vegetation,Lowly Dissected Hill,142.181825,1507.026585,43P15,17273,0,0.1507026585,7.318557177722852,3.6625505508254235,medium,2,1
4736,Kangra,75.9712,32.2232,Moderate Vegetation,Moderately Dissected Hill,26.157643,50.049852,43P16,17274,0,0.0050049852,3.932802645487961,3.697406577119431,small,2,2
4737,Kangra,76.014,32.3683,Sparse Vegetation,Highly Dissected Hill,124.972308,1004.734178,52D03,17275,0,0.1004734178,6.913473079162531,3.9426497938052574,medium,-1,3
4738,Kangra,75.9451,31.9608,Moderate Vegetation,Moderately Dissected Hill,114.06257,859.821186,44M13,17291,0,0.0859821186,6.757886801093497,3.8899057762329097,medium,2,2
4739,Kangra,75.9509,32.3679,Sparse Vegetation,Moderately Dissected Hill,537.179029,20019.09991,43P15,17292,0,2.001909991,9.90449204336625,3.796616897760322,very_large,-1,2
4740,Kangra,75.9852,32.4009,Moderate Vegetation,Moderately Dissected Hill,96.180962,512.852829,43P15,17293,0,0.05128528290000001,6.24193689955364,4.247102464622554,medium,2,2
4741,Kinnaur,78.1279,31.52,Sparse Vegetation,Moderately Dissected Hill,1186.221443,78056.89182,53I02,565,0,7.805689182,11.265206033195938,4.245805970548096,very_large,-1,2
4742,Kinnaur,78.1336,31.5217,Sparse Vegetation,Moderately Dissected Hill,167.226009,1918.285541,53I02,566,0,0.1918285541,7.559708281707709,3.818099117001937,medium,-1,2
4743,Kinnaur,78.2326,31.4379,Plantation,Lowly Dissected Hill,126.713454,1053.820982,53I03,567,0,0.1053820982,6.96112634620393,3.9033663026081586,medium,-1,1
4744,Kinnaur,78.5359,31.71,Barren,Denudational Hill Slope,78.171667,398.837484,53I10,568,0,0.0398837484,5.9910581745498375,3.914275498637436,small,0,4
4745,Kinnaur,78.5357,31.711,Barren,Denudational Hill Slope,86.725545,448.16712,53I10,569,0,0.044816712,6.107395023390971,4.0966328401119485,small,0,4
4746,Kinnaur,78.3755,31.5855,Barren,Moderately Dissected Hill,2418.531646,207400.0926,53I06,570,0,20.74000926,12.24240984284469,5.310645370231399,very_large,0,2
4747,Kinnaur,78.5901,31.7508,Barren,Moderately Dissected Hill,877.569395,44188.42171,53I10,571,0,4.4188421710000005,10.69624071159426,4.174718763885499,very_large,0,2
4748,Kinnaur,78.5889,31.7439,Sparse Vegetation,Moderately Dissected Hill,1252.728027,99975.52794,53I10,572,0,9.997552794,11.512690716819037,3.9619586701633174,very_large,-1,2
4749,Kinnaur,78.5978,32.0483,Barren,Moderately Dissected Hill,238.793464,3076.737018,52L12,573,0,0.3076737018,8.03194987150242,4.305040556527647,large,0,2
4750,Kinnaur,78.5975,32.0468,Barren,Moderately Dissected Hill,131.638156,1210.04867,52L12,574,0,0.12100486699999999,7.09924193267118,3.784254802045926,medium,0,2
4751,Kinnaur,78.5829,31.7365,Sparse Vegetation,Lowly Dissected Hill,630.910125,24614.20676,53I10,576,0,2.461420676,10.11111969191327,4.021375011674965,very_large,-1,1
4752,Kinnaur,78.5862,31.7406,Sparse Vegetation,Lowly Dissected Hill,706.203872,29991.55177,53I10,577,0,2.999155177,10.308704355485785,4.077844172539581,very_large,-1,1
4753,Kinnaur,78.4617,31.6709,Barren,Denudational Hill Slope,1000.028069,59592.45674,53I06,578,0,5.959245674,10.99530106078488,4.09653382432282,very_large,0,4
4754,Kinnaur,78.6104,31.9191,Barren,Denudational Hill Slope,1207.533662,85482.03362,53I09,605,0,8.548203362,11.356073198040605,4.130111948164512,very_large,0,4
4755,Kinnaur,78.59,31.8784,Barren,Highly Dissected Hill,306.939868,5279.814739,53I09,609,0,0.5279814739,8.571835671425053,4.224195017729747,large,0,3
4756,Kinnaur,78.6013,32.0526,Barren,Moderately Dissected Hill,28.728335,55.82595,52L12,611,0,0.005582595,4.039993087592704,3.8449650393888266,small,0,2
4757,Kinnaur,78.6007,32.0518,Barren,Moderately Dissected Hill,48.64585,153.495295,52L12,612,0,0.0153495295,5.040163642799662,3.9264336443944994,small,0,2
4758,Kinnaur,78.597,32.0467,Barren,Moderately Dissected Hill,57.044715,232.48734,52L12,613,0,0.023248734,5.453127857223663,3.7412416489008864,small,0,2
4759,Kinnaur,78.5939,32.0449,Barren,Moderately Dissected Hill,82.491135,453.954205,52L12,614,0,0.0453954205,6.120196765533917,3.8716960682632884,small,0,2
4760,Kinnaur,78.5956,32.0321,Barren,Moderately Dissected Hill,37.144734,95.072234,52L12,615,0,0.009507223399999999,4.565100346028661,3.809521273210441,small,0,2
4761,Kinnaur,78.5992,32.0368,Barren,Moderately Dissected Hill,95.980846,577.136579,52L12,616,0,0.0577136579,6.3598101366066615,3.9952620788946698,medium,0,2
4762,Kinnaur,78.0331,31.5478,Sparse Vegetation,Escarpment,91.040911,579.408205,53I02,617,0,0.0579408205,6.363731657712314,3.782198119450224,medium,-1,0
4763,Kinnaur,78.1161,31.5158,Barren,Moderately Dissected Hill,42.658938,120.91488,53I02,618,0,0.012091488,4.803323096305876,3.879450053238881,small,0,2
4764,Kinnaur,78.1345,31.5229,Sparse Vegetation,Moderately Dissected Hill,123.956293,1039.144767,53I02,619,0,0.1039144767,6.947115181486593,3.8453028729805423,medium,-1,2
4765,Kinnaur,78.1405,31.5278,Sparse Vegetation,Moderately Dissected Hill,93.253417,624.709666,53I02,620,0,0.0624709666,6.438886471182901,3.731003370369591,medium,-1,2
4766,Kinnaur,78.141,31.5283,Sparse Vegetation,Moderately Dissected Hill,115.898241,893.726107,53I02,621,0,0.0893726107,6.796517645741112,3.8768109409717013,medium,-1,2
4767,Kinnaur,78.1419,31.5296,Sparse Vegetation,Moderately Dissected Hill,76.80497,411.263422,53I02,622,0,0.0411263422,6.021662518823598,3.787296281351241,small,-1,2
4768,Kinnaur,78.1332,31.5401,Extensive Cut Slope,Lowly Dissected Hill,46.341258,136.953298,53I02,623,0,0.0136953298,4.92691520759028,3.959875863636178,small,-1,1
4769,Kinnaur,78.1339,31.5405,Extensive Cut Slope,Lowly Dissected Hill,43.403743,129.976043,53I02,624,0,0.0129976043,4.875014428614361,3.80711089875605,small,-1,1
4770,Kinnaur,78.1349,31.5447,Sparse Vegetation,Lowly Dissected Hill,29.564327,55.782295,53I02,625,0,0.005578229499999999,4.03922456938967,3.958401186843104,small,-1,1
4771,Kinnaur,78.1381,31.5614,Sparse Vegetation,Lowly Dissected Hill,108.174553,670.681617,53I02,626,0,0.06706816169999999,6.509784444025749,4.17702339697918,medium,-1,1
4772,Kinnaur,78.1478,31.5741,Thick Vegetation,Lowly Dissected Hill,95.366633,610.81263,53I02,627,0,0.061081263000000004,6.416426075505027,3.858712709471358,medium,3,1
4773,Kinnaur,78.1483,31.5735,Thick Vegetation,Lowly Dissected Hill,61.632063,260.441372,53I02,628,0,0.0260441372,5.566210059515885,3.8190181095371343,small,3,1
4774,Kinnaur,78.1488,31.5806,Sparse Vegetation,Lowly Dissected Hill,66.237999,275.690088,53I02,629,0,0.0275690088,5.622898063961153,3.9892993686632727,small,-1,1
4775,Kinnaur,78.1487,31.5857,Sparse Vegetation,Lowly Dissected Hill,40.79599,104.020383,53I02,630,0,0.0104020383,4.6541544551274585,3.999983983972422,small,-1,1
4776,Kinnaur,78.1616,31.5839,Barren,Escarpment,376.494265,9893.639105,53I02,631,0,0.9893639105,9.199748384910691,3.7851259303438423,large,0,0
4777,Kinnaur,78.1636,31.5853,Barren,Escarpment,121.420585,1028.860575,53I02,632,0,0.10288605749999999,6.937178707983468,3.785419875452802,medium,0,0
4778,Kinnaur,78.164,31.5856,Barren,Escarpment,101.660447,590.999692,53I02,633,0,0.0590999692,6.3835061146136,4.1817531015259375,medium,0,0
4779,Kinnaur,78.1701,31.5229,Moderate Vegetation,Moderately Dissected Hill,95.554318,451.466012,53I02,634,0,0.0451466012,6.114712648716753,4.4971542805307445,small,2,2
4780,Kinnaur,78.1943,31.535,Barren,Escarpment,117.809415,989.243176,53I02,635,0,0.09892431759999999,6.897950545289188,3.7456609894469475,medium,0,0
4781,Kinnaur,78.2059,31.5299,Barren,Escarpment,210.84155,3244.146708,53I02,636,0,0.3244146708,8.084915838593886,3.701740387996537,large,0,0
4782,Kinnaur,78.1914,31.5075,Sparse Vegetation,Escarpment,200.411938,2783.943874,53I02,637,0,0.2783943874,7.931982999196013,3.798335740490666,large,-1,0
4783,Kinnaur,78.7256,31.3113,Barren,Moderately Dissected Hill,594.504279,23264.98803,53I11,638,0,2.3264988030000002,10.054747831891923,3.8976565536925856,very_large,0,2
4784,Kinnaur,78.7228,31.3112,Barren,Moderately Dissected Hill,105.666467,777.303703,53I11,639,0,0.0777303703,6.657116811759498,3.7900227645044904,medium,0,2
4785,Kinnaur,78.6359,31.2956,Barren,Denudational Hill Slope,113.598471,926.764414,53I11,640,0,0.0926764414,6.8327778363330856,3.7315375073845853,medium,0,4
